# ---------------------------------- WARNING ----------------------------------------,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,
# may not have received Director's approval. Any such data values are qualified,,,
# as provisional and are subject to revision. Provisional data are released on the,,,
# condition that neither the USGS nor the United States Government may be held liable,,,
# for any damages resulting from its use.,,,
#,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,
#,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,
#,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,
# retrieved: 2018-09-26 15:59:55 EDT       (sdww02),,,
#,,,
# Data for the following 1 site(s) are contained in this file,,,
"#    USGS 08066500 Trinity Rv at Romayor, TX",,,
# -----------------------------------------------------------------------------------,,,
#,,,
# Data provided for site 08066500,,,
#            TS   parameter     statistic     Description,,,
"#        133980       00060     00003     Discharge, cubic feet per second (Mean)",,,
"#        173616       00060     00001     Discharge, cubic feet per second (Maximum)",,,
"#        173617       00060     00002     Discharge, cubic feet per second (Minimum)",,,
#,,,
# Data-value qualification codes included in this output:,,,
#        ,,,
#     A  Approved for publication -- Processing and review completed.,,,
#     P  Provisional data subject to revision.,,,
#     e  Value has been estimated.,,,
# ,,,
agency_cd,site_no,datetime,133980_00060_00003
USGS,8066500,1/23/2014,1110
USGS,8066500,1/24/2014,2000
USGS,8066500,1/25/2014,2120
USGS,8066500,1/26/2014,1240
USGS,8066500,1/27/2014,1130
USGS,8066500,1/28/2014,1140
USGS,8066500,1/29/2014,1170
USGS,8066500,1/30/2014,1130
USGS,8066500,1/31/2014,1110
USGS,8066500,2/1/2014,1110
USGS,8066500,2/2/2014,1130
USGS,8066500,2/3/2014,1170
USGS,8066500,2/4/2014,1220
USGS,8066500,2/5/2014,1220
USGS,8066500,2/6/2014,1220
USGS,8066500,2/7/2014,1220
USGS,8066500,2/8/2014,1220
USGS,8066500,2/9/2014,1190
USGS,8066500,2/10/2014,1170
USGS,8066500,2/11/2014,1870
USGS,8066500,2/12/2014,2180
USGS,8066500,2/13/2014,2190
USGS,8066500,2/14/2014,2150
USGS,8066500,2/15/2014,2110
USGS,8066500,2/16/2014,2080
USGS,8066500,2/17/2014,2080
USGS,8066500,2/18/2014,2040
USGS,8066500,2/19/2014,2020
USGS,8066500,2/20/2014,2010
USGS,8066500,2/21/2014,2110
USGS,8066500,2/22/2014,2060
USGS,8066500,2/23/2014,2070
USGS,8066500,2/24/2014,2040
USGS,8066500,2/25/2014,2020
USGS,8066500,2/26/2014,2180
USGS,8066500,2/27/2014,3670
USGS,8066500,2/28/2014,2930
USGS,8066500,3/1/2014,1570
USGS,8066500,3/2/2014,1200
USGS,8066500,3/3/2014,1160
USGS,8066500,3/4/2014,1200
USGS,8066500,3/5/2014,1230
USGS,8066500,3/6/2014,1190
USGS,8066500,3/7/2014,1140
USGS,8066500,3/8/2014,1150
USGS,8066500,3/9/2014,1210
USGS,8066500,3/10/2014,1240
USGS,8066500,3/11/2014,1860
USGS,8066500,3/12/2014,2000
USGS,8066500,3/13/2014,2030
USGS,8066500,3/14/2014,1990
USGS,8066500,3/15/2014,2000
USGS,8066500,3/16/2014,3270
USGS,8066500,3/17/2014,6960
USGS,8066500,3/18/2014,7560
USGS,8066500,3/19/2014,5680
USGS,8066500,3/20/2014,5090
USGS,8066500,3/21/2014,4960
USGS,8066500,3/22/2014,4980
USGS,8066500,3/23/2014,4900
USGS,8066500,3/24/2014,4230
USGS,8066500,3/25/2014,1880
USGS,8066500,3/26/2014,1140
USGS,8066500,3/27/2014,1080
USGS,8066500,3/28/2014,1130
USGS,8066500,3/29/2014,1240
USGS,8066500,3/30/2014,1520
USGS,8066500,3/31/2014,2050
USGS,8066500,4/1/2014,2820
USGS,8066500,4/2/2014,2980
USGS,8066500,4/3/2014,2980
USGS,8066500,4/4/2014,2530
USGS,8066500,4/5/2014,2190
USGS,8066500,4/6/2014,2130
USGS,8066500,4/7/2014,2190
USGS,8066500,4/8/2014,3520
USGS,8066500,4/9/2014,3920
USGS,8066500,4/10/2014,2350
USGS,8066500,4/11/2014,1230
USGS,8066500,4/12/2014,2390
USGS,8066500,4/13/2014,2830
USGS,8066500,4/14/2014,2880
USGS,8066500,4/15/2014,3290
USGS,8066500,4/16/2014,3990
USGS,8066500,4/17/2014,2760
USGS,8066500,4/18/2014,1980
USGS,8066500,4/19/2014,1940
USGS,8066500,4/20/2014,1540
USGS,8066500,4/21/2014,1050
USGS,8066500,4/22/2014,990
USGS,8066500,4/23/2014,905
USGS,8066500,4/24/2014,893
USGS,8066500,4/25/2014,957
USGS,8066500,4/26/2014,777
USGS,8066500,4/27/2014,697
USGS,8066500,4/28/2014,976
USGS,8066500,4/29/2014,974
USGS,8066500,4/30/2014,974
USGS,8066500,5/1/2014,1020
USGS,8066500,5/2/2014,1050
USGS,8066500,5/3/2014,1030
USGS,8066500,5/4/2014,989
USGS,8066500,5/5/2014,952
USGS,8066500,5/6/2014,924
USGS,8066500,5/7/2014,950
USGS,8066500,5/8/2014,957
USGS,8066500,5/9/2014,1080
USGS,8066500,5/10/2014,2480
USGS,8066500,5/11/2014,2730
USGS,8066500,5/12/2014,1490
USGS,8066500,5/13/2014,5690
USGS,8066500,5/14/2014,21000
USGS,8066500,5/15/2014,26600
USGS,8066500,5/16/2014,26100
USGS,8066500,5/17/2014,20400
USGS,8066500,5/18/2014,12900
USGS,8066500,5/19/2014,9370
USGS,8066500,5/20/2014,8620
USGS,8066500,5/21/2014,7340
USGS,8066500,5/22/2014,4500
USGS,8066500,5/23/2014,1940
USGS,8066500,5/24/2014,1290
USGS,8066500,5/25/2014,1200
USGS,8066500,5/26/2014,1190
USGS,8066500,5/27/2014,1720
USGS,8066500,5/28/2014,6240
USGS,8066500,5/29/2014,10600
USGS,8066500,5/30/2014,10200
USGS,8066500,5/31/2014,8680
USGS,8066500,6/1/2014,7570
USGS,8066500,6/2/2014,5930
USGS,8066500,6/3/2014,4670
USGS,8066500,6/4/2014,3820
USGS,8066500,6/5/2014,2450
USGS,8066500,6/6/2014,2040
USGS,8066500,6/7/2014,1450
USGS,8066500,6/8/2014,1370
USGS,8066500,6/9/2014,1400
USGS,8066500,6/10/2014,3250
USGS,8066500,6/11/2014,8230
USGS,8066500,6/12/2014,8480
USGS,8066500,6/13/2014,7800
USGS,8066500,6/14/2014,6300
USGS,8066500,6/15/2014,4920
USGS,8066500,6/16/2014,3710
USGS,8066500,6/17/2014,3440
USGS,8066500,6/18/2014,3360
USGS,8066500,6/19/2014,3300
USGS,8066500,6/20/2014,2260
USGS,8066500,6/21/2014,1380
USGS,8066500,6/22/2014,1280
USGS,8066500,6/23/2014,1260
USGS,8066500,6/24/2014,1400
USGS,8066500,6/25/2014,1700
USGS,8066500,6/26/2014,2260
USGS,8066500,6/27/2014,2910
USGS,8066500,6/28/2014,4890
USGS,8066500,6/29/2014,5200
USGS,8066500,6/30/2014,6450
USGS,8066500,7/1/2014,6780
USGS,8066500,7/2/2014,6780
USGS,8066500,7/3/2014,6610
USGS,8066500,7/4/2014,4190
USGS,8066500,7/5/2014,3180
USGS,8066500,7/6/2014,3050
USGS,8066500,7/7/2014,2280
USGS,8066500,7/8/2014,1320
USGS,8066500,7/9/2014,1260
USGS,8066500,7/10/2014,1350
USGS,8066500,7/11/2014,1450
USGS,8066500,7/12/2014,1510
USGS,8066500,7/13/2014,1500
USGS,8066500,7/14/2014,1560
USGS,8066500,7/15/2014,1620
USGS,8066500,7/16/2014,1610
USGS,8066500,7/17/2014,1660
USGS,8066500,7/18/2014,1790
USGS,8066500,7/19/2014,1720
USGS,8066500,7/20/2014,1700
USGS,8066500,7/21/2014,1660
USGS,8066500,7/22/2014,1560
USGS,8066500,7/23/2014,1520
USGS,8066500,7/24/2014,1500
USGS,8066500,7/25/2014,1490
USGS,8066500,7/26/2014,1470
USGS,8066500,7/27/2014,1470
USGS,8066500,7/28/2014,1470
USGS,8066500,7/29/2014,1470
USGS,8066500,7/30/2014,1460
USGS,8066500,7/31/2014,1480
USGS,8066500,8/1/2014,2880
USGS,8066500,8/2/2014,2930
USGS,8066500,8/3/2014,2340
USGS,8066500,8/4/2014,2160
USGS,8066500,8/5/2014,1900
USGS,8066500,8/6/2014,1590
USGS,8066500,8/7/2014,1480
USGS,8066500,8/8/2014,1430
USGS,8066500,8/9/2014,1400
USGS,8066500,8/10/2014,1380
USGS,8066500,8/11/2014,1480
USGS,8066500,8/12/2014,1410
USGS,8066500,8/13/2014,1190
USGS,8066500,8/14/2014,1240
USGS,8066500,8/15/2014,1240
USGS,8066500,8/16/2014,1220
USGS,8066500,8/17/2014,1220
USGS,8066500,8/18/2014,1220
USGS,8066500,8/19/2014,1220
USGS,8066500,8/20/2014,1230
USGS,8066500,8/21/2014,1210
USGS,8066500,8/22/2014,1210
USGS,8066500,8/23/2014,1200
USGS,8066500,8/24/2014,1190
USGS,8066500,8/25/2014,1170
USGS,8066500,8/26/2014,1170
USGS,8066500,8/27/2014,1170
USGS,8066500,8/28/2014,1170
USGS,8066500,8/29/2014,1190
USGS,8066500,8/30/2014,1200
USGS,8066500,8/31/2014,1290
USGS,8066500,9/1/2014,1270
USGS,8066500,9/2/2014,1240
USGS,8066500,9/3/2014,1230
USGS,8066500,9/4/2014,1200
USGS,8066500,9/5/2014,1190
USGS,8066500,9/6/2014,1180
USGS,8066500,9/7/2014,1220
USGS,8066500,9/8/2014,1380
USGS,8066500,9/9/2014,1360
USGS,8066500,9/10/2014,1240
USGS,8066500,9/11/2014,1230
USGS,8066500,9/12/2014,1290
USGS,8066500,9/13/2014,1320
USGS,8066500,9/14/2014,1260
USGS,8066500,9/15/2014,1260
USGS,8066500,9/16/2014,1230
USGS,8066500,9/17/2014,1250
USGS,8066500,9/18/2014,1390
USGS,8066500,9/19/2014,1580
USGS,8066500,9/20/2014,1640
USGS,8066500,9/21/2014,1530
USGS,8066500,9/22/2014,1430
USGS,8066500,9/23/2014,1360
USGS,8066500,9/24/2014,1300
USGS,8066500,9/25/2014,1260
USGS,8066500,9/26/2014,1240
USGS,8066500,9/27/2014,1210
USGS,8066500,9/28/2014,1190
USGS,8066500,9/29/2014,1180
USGS,8066500,9/30/2014,1180
USGS,8066500,10/1/2014,1180
USGS,8066500,10/2/2014,1130
USGS,8066500,10/3/2014,1270
USGS,8066500,10/4/2014,1210
USGS,8066500,10/5/2014,1170
USGS,8066500,10/6/2014,1220
USGS,8066500,10/7/2014,1240
USGS,8066500,10/8/2014,1200
USGS,8066500,10/9/2014,1170
USGS,8066500,10/10/2014,1160
USGS,8066500,10/11/2014,1170
USGS,8066500,10/12/2014,1190
USGS,8066500,10/13/2014,1320
USGS,8066500,10/14/2014,1450
USGS,8066500,10/15/2014,1220
USGS,8066500,10/16/2014,1150
USGS,8066500,10/17/2014,1050
USGS,8066500,10/18/2014,954
USGS,8066500,10/19/2014,1130
USGS,8066500,10/20/2014,1240
USGS,8066500,10/21/2014,1210
USGS,8066500,10/22/2014,1080
USGS,8066500,10/23/2014,1230
USGS,8066500,10/24/2014,1120
USGS,8066500,10/25/2014,1100
USGS,8066500,10/26/2014,1090
USGS,8066500,10/27/2014,1080
USGS,8066500,10/28/2014,1100
USGS,8066500,10/29/2014,1090
USGS,8066500,10/30/2014,1100
USGS,8066500,10/31/2014,1080
USGS,8066500,11/1/2014,1090
USGS,8066500,11/2/2014,1090
USGS,8066500,11/3/2014,1070
USGS,8066500,11/4/2014,1090
USGS,8066500,11/5/2014,1150
USGS,8066500,11/6/2014,1210
USGS,8066500,11/7/2014,1190
USGS,8066500,11/8/2014,1170
USGS,8066500,11/9/2014,1160
USGS,8066500,11/10/2014,1120
USGS,8066500,11/11/2014,1120
USGS,8066500,11/12/2014,1070
USGS,8066500,11/13/2014,1080
USGS,8066500,11/14/2014,1120
USGS,8066500,11/15/2014,1150
USGS,8066500,11/16/2014,1240
USGS,8066500,11/17/2014,1220
USGS,8066500,11/18/2014,1220
USGS,8066500,11/19/2014,1200
USGS,8066500,11/20/2014,1180
USGS,8066500,11/21/2014,1200
USGS,8066500,11/22/2014,1220
USGS,8066500,11/23/2014,1350
USGS,8066500,11/24/2014,1330
USGS,8066500,11/25/2014,1320
USGS,8066500,11/26/2014,1310
USGS,8066500,11/27/2014,1960
USGS,8066500,11/28/2014,2150
USGS,8066500,11/29/2014,2150
USGS,8066500,11/30/2014,2140
USGS,8066500,12/1/2014,2150
USGS,8066500,12/2/2014,2150
USGS,8066500,12/3/2014,2180
USGS,8066500,12/4/2014,2170
USGS,8066500,12/5/2014,2190
USGS,8066500,12/6/2014,2170
USGS,8066500,12/7/2014,2160
USGS,8066500,12/8/2014,2190
USGS,8066500,12/9/2014,2190
USGS,8066500,12/10/2014,2140
USGS,8066500,12/11/2014,1530
USGS,8066500,12/12/2014,1250
USGS,8066500,12/13/2014,1200
USGS,8066500,12/14/2014,1150
USGS,8066500,12/15/2014,1210
USGS,8066500,12/16/2014,1190
USGS,8066500,12/17/2014,1190
USGS,8066500,12/18/2014,1180
USGS,8066500,12/19/2014,1390
USGS,8066500,12/20/2014,1690
USGS,8066500,12/21/2014,1530
USGS,8066500,12/22/2014,1450
USGS,8066500,12/23/2014,1840
USGS,8066500,12/24/2014,2260
USGS,8066500,12/25/2014,2250
USGS,8066500,12/26/2014,2220
USGS,8066500,12/27/2014,2090
USGS,8066500,12/28/2014,2390
USGS,8066500,12/29/2014,4080
USGS,8066500,12/30/2014,5060
USGS,8066500,12/31/2014,5120
USGS,8066500,1/1/2015,5140
USGS,8066500,1/2/2015,5490
USGS,8066500,1/3/2015,10300
USGS,8066500,1/4/2015,16800
USGS,8066500,1/5/2015,18400
USGS,8066500,1/6/2015,18500
USGS,8066500,1/7/2015,18100
USGS,8066500,1/8/2015,17100
USGS,8066500,1/9/2015,11800
USGS,8066500,1/10/2015,8760
USGS,8066500,1/11/2015,6830
USGS,8066500,1/12/2015,6810
USGS,8066500,1/13/2015,10500
USGS,8066500,1/14/2015,11700
USGS,8066500,1/15/2015,11700
USGS,8066500,1/16/2015,11700
USGS,8066500,1/17/2015,9950
USGS,8066500,1/18/2015,8950
USGS,8066500,1/19/2015,7060
USGS,8066500,1/20/2015,6080
USGS,8066500,1/21/2015,4650
USGS,8066500,1/22/2015,4410
USGS,8066500,1/23/2015,8770
USGS,8066500,1/24/2015,15100
USGS,8066500,1/25/2015,18300
USGS,8066500,1/26/2015,18700
USGS,8066500,1/27/2015,18500
USGS,8066500,1/28/2015,18400
USGS,8066500,1/29/2015,18000
USGS,8066500,1/30/2015,14400
USGS,8066500,1/31/2015,9270
USGS,8066500,2/1/2015,7280
USGS,8066500,2/2/2015,5720
USGS,8066500,2/3/2015,2840
USGS,8066500,2/4/2015,1500
USGS,8066500,2/5/2015,1400
USGS,8066500,2/6/2015,2810
USGS,8066500,2/7/2015,3230
USGS,8066500,2/8/2015,3240
USGS,8066500,2/9/2015,3150
USGS,8066500,2/10/2015,2430
USGS,8066500,2/11/2015,2140
USGS,8066500,2/12/2015,1460
USGS,8066500,2/13/2015,1150
USGS,8066500,2/14/2015,1100
USGS,8066500,2/15/2015,1080
USGS,8066500,2/16/2015,1080
USGS,8066500,2/17/2015,1080
USGS,8066500,2/18/2015,1090
USGS,8066500,2/19/2015,1060
USGS,8066500,2/20/2015,1020
USGS,8066500,2/21/2015,1040
USGS,8066500,2/22/2015,1030
USGS,8066500,2/23/2015,1000
USGS,8066500,2/24/2015,1790
USGS,8066500,2/25/2015,2070
USGS,8066500,2/26/2015,2070
USGS,8066500,2/27/2015,2060
USGS,8066500,2/28/2015,2660
USGS,8066500,3/1/2015,4930
USGS,8066500,3/2/2015,6090
USGS,8066500,3/3/2015,7440
USGS,8066500,3/4/2015,7740
USGS,8066500,3/5/2015,7810
USGS,8066500,3/6/2015,7860
USGS,8066500,3/7/2015,6790
USGS,8066500,3/8/2015,6330
USGS,8066500,3/9/2015,11000
USGS,8066500,3/10/2015,28700
USGS,8066500,3/11/2015,38800
USGS,8066500,3/12/2015,43700
USGS,8066500,3/13/2015,45200
USGS,8066500,3/14/2015,44500
USGS,8066500,3/15/2015,43800
USGS,8066500,3/16/2015,43400
USGS,8066500,3/17/2015,39600
USGS,8066500,3/18/2015,31800
USGS,8066500,3/19/2015,25700
USGS,8066500,3/20/2015,18400
USGS,8066500,3/21/2015,19400
USGS,8066500,3/22/2015,25600
USGS,8066500,3/23/2015,23800
USGS,8066500,3/24/2015,22300
USGS,8066500,3/25/2015,20900
USGS,8066500,3/26/2015,20000
USGS,8066500,3/27/2015,19000
USGS,8066500,3/28/2015,14800
USGS,8066500,3/29/2015,10300
USGS,8066500,3/30/2015,8000
USGS,8066500,3/31/2015,6680
USGS,8066500,4/1/2015,4730
USGS,8066500,4/2/2015,4200
USGS,8066500,4/3/2015,4170
USGS,8066500,4/4/2015,4070
USGS,8066500,4/5/2015,4240
USGS,8066500,4/6/2015,4260
USGS,8066500,4/7/2015,4180
USGS,8066500,4/8/2015,4210
USGS,8066500,4/9/2015,4030
USGS,8066500,4/10/2015,4030
USGS,8066500,4/11/2015,5020
USGS,8066500,4/12/2015,5560
USGS,8066500,4/13/2015,5580
USGS,8066500,4/14/2015,5640
USGS,8066500,4/15/2015,5680
USGS,8066500,4/16/2015,5670
USGS,8066500,4/17/2015,8320
USGS,8066500,4/18/2015,12700
USGS,8066500,4/19/2015,13300
USGS,8066500,4/20/2015,16200
USGS,8066500,4/21/2015,17100
USGS,8066500,4/22/2015,16800
USGS,8066500,4/23/2015,16600
USGS,8066500,4/24/2015,16600
USGS,8066500,4/25/2015,17200
USGS,8066500,4/26/2015,17200
USGS,8066500,4/27/2015,18800
USGS,8066500,4/28/2015,25900
USGS,8066500,4/29/2015,26800
USGS,8066500,4/30/2015,26300
USGS,8066500,5/1/2015,26000
USGS,8066500,5/2/2015,25700
USGS,8066500,5/3/2015,25600
USGS,8066500,5/4/2015,25500
USGS,8066500,5/5/2015,25500
USGS,8066500,5/6/2015,25400
USGS,8066500,5/7/2015,24200
USGS,8066500,5/8/2015,16000
USGS,8066500,5/9/2015,9840
USGS,8066500,5/10/2015,8380
USGS,8066500,5/11/2015,9750
USGS,8066500,5/12/2015,27300
USGS,8066500,5/13/2015,38000
USGS,8066500,5/14/2015,43600
USGS,8066500,5/15/2015,42200
USGS,8066500,5/16/2015,40800
USGS,8066500,5/17/2015,41300
USGS,8066500,5/18/2015,47900
USGS,8066500,5/19/2015,53600
USGS,8066500,5/20/2015,56000
USGS,8066500,5/21/2015,56600
USGS,8066500,5/22/2015,56800
USGS,8066500,5/23/2015,56600
USGS,8066500,5/24/2015,56600
USGS,8066500,5/25/2015,56700
USGS,8066500,5/26/2015,60300
USGS,8066500,5/27/2015,66600
USGS,8066500,5/28/2015,71500
USGS,8066500,5/29/2015,71800
USGS,8066500,5/30/2015,71100
USGS,8066500,5/31/2015,70800
USGS,8066500,6/1/2015,70000
USGS,8066500,6/2/2015,67800
USGS,8066500,6/3/2015,66200
USGS,8066500,6/4/2015,65400
USGS,8066500,6/5/2015,65200
USGS,8066500,6/6/2015,65000
USGS,8066500,6/7/2015,65100
USGS,8066500,6/8/2015,65100
USGS,8066500,6/9/2015,65200
USGS,8066500,6/10/2015,65300
USGS,8066500,6/11/2015,65400
USGS,8066500,6/12/2015,65400
USGS,8066500,6/13/2015,65500
USGS,8066500,6/14/2015,65500
USGS,8066500,6/15/2015,65600
USGS,8066500,6/16/2015,65800
USGS,8066500,6/17/2015,66500
USGS,8066500,6/18/2015,67700
USGS,8066500,6/19/2015,68000
USGS,8066500,6/20/2015,67500
USGS,8066500,6/21/2015,66900
USGS,8066500,6/22/2015,66400
USGS,8066500,6/23/2015,65600
USGS,8066500,6/24/2015,60200
USGS,8066500,6/25/2015,52800
USGS,8066500,6/26/2015,43900
USGS,8066500,6/27/2015,38800
USGS,8066500,6/28/2015,36400
USGS,8066500,6/29/2015,35600
USGS,8066500,6/30/2015,31600
USGS,8066500,7/1/2015,30200
USGS,8066500,7/2/2015,29900
USGS,8066500,7/3/2015,29800
USGS,8066500,7/4/2015,29700
USGS,8066500,7/5/2015,29600
USGS,8066500,7/6/2015,29400
USGS,8066500,7/7/2015,29300
USGS,8066500,7/8/2015,29300
USGS,8066500,7/9/2015,29200
USGS,8066500,7/10/2015,29200
USGS,8066500,7/11/2015,29100
USGS,8066500,7/12/2015,29000
USGS,8066500,7/13/2015,28900
USGS,8066500,7/14/2015,28500
USGS,8066500,7/15/2015,25000
USGS,8066500,7/16/2015,21100
USGS,8066500,7/17/2015,18800
USGS,8066500,7/18/2015,18100
USGS,8066500,7/19/2015,17900
USGS,8066500,7/20/2015,17800
USGS,8066500,7/21/2015,17700
USGS,8066500,7/22/2015,17600
USGS,8066500,7/23/2015,17500
USGS,8066500,7/24/2015,17500
USGS,8066500,7/25/2015,17400
USGS,8066500,7/26/2015,17300
USGS,8066500,7/27/2015,17200
USGS,8066500,7/28/2015,17000
USGS,8066500,7/29/2015,15200
USGS,8066500,7/30/2015,13000
USGS,8066500,7/31/2015,11200
USGS,8066500,8/1/2015,10800
USGS,8066500,8/2/2015,9560
USGS,8066500,8/3/2015,7580
USGS,8066500,8/4/2015,5650
USGS,8066500,8/5/2015,5120
USGS,8066500,8/6/2015,5020
USGS,8066500,8/7/2015,4980
USGS,8066500,8/8/2015,4940
USGS,8066500,8/9/2015,4920
USGS,8066500,8/10/2015,5070
USGS,8066500,8/11/2015,6920
USGS,8066500,8/12/2015,7400
USGS,8066500,8/13/2015,7410
USGS,8066500,8/14/2015,7380
USGS,8066500,8/15/2015,7360
USGS,8066500,8/16/2015,7380
USGS,8066500,8/17/2015,7390
USGS,8066500,8/18/2015,7370
USGS,8066500,8/19/2015,8090
USGS,8066500,8/20/2015,8520
USGS,8066500,8/21/2015,9110
USGS,8066500,8/22/2015,9150
USGS,8066500,8/23/2015,9130
USGS,8066500,8/24/2015,9110
USGS,8066500,8/25/2015,9120
USGS,8066500,8/26/2015,9100
USGS,8066500,8/27/2015,9080
USGS,8066500,8/28/2015,9060
USGS,8066500,8/29/2015,9040
USGS,8066500,8/30/2015,9050
USGS,8066500,8/31/2015,9030
USGS,8066500,9/1/2015,8070
USGS,8066500,9/2/2015,7480
USGS,8066500,9/3/2015,7370
USGS,8066500,9/4/2015,6160
USGS,8066500,9/5/2015,4610
USGS,8066500,9/6/2015,4120
USGS,8066500,9/7/2015,4070
USGS,8066500,9/8/2015,4070
USGS,8066500,9/9/2015,4090
USGS,8066500,9/10/2015,4140
USGS,8066500,9/11/2015,4140
USGS,8066500,9/12/2015,4040
USGS,8066500,9/13/2015,4040
USGS,8066500,9/14/2015,2930
USGS,8066500,9/15/2015,2260
USGS,8066500,9/16/2015,2200
USGS,8066500,9/17/2015,2180
USGS,8066500,9/18/2015,2160
USGS,8066500,9/19/2015,1770
USGS,8066500,9/20/2015,1420
USGS,8066500,9/21/2015,1390
USGS,8066500,9/22/2015,1370
USGS,8066500,9/23/2015,1360
USGS,8066500,9/24/2015,1350
USGS,8066500,9/25/2015,1350
USGS,8066500,9/26/2015,1340
USGS,8066500,9/27/2015,1360
USGS,8066500,9/28/2015,1390
USGS,8066500,9/29/2015,1400
USGS,8066500,9/30/2015,1350
USGS,8066500,10/1/2015,1340
USGS,8066500,10/2/2015,1320
USGS,8066500,10/3/2015,1340
USGS,8066500,10/4/2015,1340
USGS,8066500,10/5/2015,1330
USGS,8066500,10/6/2015,1330
USGS,8066500,10/7/2015,1330
USGS,8066500,10/8/2015,1320
USGS,8066500,10/9/2015,1320
USGS,8066500,10/10/2015,1310
USGS,8066500,10/11/2015,1310
USGS,8066500,10/12/2015,1300
USGS,8066500,10/13/2015,1310
USGS,8066500,10/14/2015,1310
USGS,8066500,10/15/2015,1320
USGS,8066500,10/16/2015,1310
USGS,8066500,10/17/2015,1290
USGS,8066500,10/18/2015,1300
USGS,8066500,10/19/2015,1300
USGS,8066500,10/20/2015,1300
USGS,8066500,10/21/2015,1300
USGS,8066500,10/22/2015,1280
USGS,8066500,10/23/2015,1280
USGS,8066500,10/24/2015,1310
USGS,8066500,10/25/2015,4690
USGS,8066500,10/26/2015,9420
USGS,8066500,10/27/2015,9870
USGS,8066500,10/28/2015,10000
USGS,8066500,10/29/2015,12300
USGS,8066500,10/30/2015,18800
USGS,8066500,10/31/2015,29400
USGS,8066500,11/1/2015,42000
USGS,8066500,11/2/2015,43500
USGS,8066500,11/3/2015,43400
USGS,8066500,11/4/2015,45300
USGS,8066500,11/5/2015,51000
USGS,8066500,11/6/2015,53400
USGS,8066500,11/7/2015,54500
USGS,8066500,11/8/2015,55200
USGS,8066500,11/9/2015,55300
USGS,8066500,11/10/2015,55200
USGS,8066500,11/11/2015,55100
USGS,8066500,11/12/2015,55200
USGS,8066500,11/13/2015,55100
USGS,8066500,11/14/2015,53300
USGS,8066500,11/15/2015,52200
USGS,8066500,11/16/2015,51800
USGS,8066500,11/17/2015,51200
USGS,8066500,11/18/2015,52200
USGS,8066500,11/19/2015,51000
USGS,8066500,11/20/2015,42800
USGS,8066500,11/21/2015,33000
USGS,8066500,11/22/2015,24500
USGS,8066500,11/23/2015,21600
USGS,8066500,11/24/2015,21300
USGS,8066500,11/25/2015,21200
USGS,8066500,11/26/2015,21100
USGS,8066500,11/27/2015,21000
USGS,8066500,11/28/2015,20500
USGS,8066500,11/29/2015,17200
USGS,8066500,11/30/2015,14400
USGS,8066500,12/1/2015,14000
USGS,8066500,12/2/2015,14000
USGS,8066500,12/3/2015,16600
USGS,8066500,12/4/2015,17700
USGS,8066500,12/5/2015,17900
USGS,8066500,12/6/2015,19900
USGS,8066500,12/7/2015,23700
USGS,8066500,12/8/2015,28700
USGS,8066500,12/9/2015,33300
USGS,8066500,12/10/2015,37100
USGS,8066500,12/11/2015,41200
USGS,8066500,12/12/2015,46500
USGS,8066500,12/13/2015,51300
USGS,8066500,12/14/2015,62300
USGS,8066500,12/15/2015,67300
USGS,8066500,12/16/2015,69200
USGS,8066500,12/17/2015,69500
USGS,8066500,12/18/2015,69200
USGS,8066500,12/19/2015,66800
USGS,8066500,12/20/2015,65100
USGS,8066500,12/21/2015,63200
USGS,8066500,12/22/2015,58300
USGS,8066500,12/23/2015,55300
USGS,8066500,12/24/2015,51700
USGS,8066500,12/25/2015,49900
USGS,8066500,12/26/2015,49400
USGS,8066500,12/27/2015,49300
USGS,8066500,12/28/2015,51300
USGS,8066500,12/29/2015,51700
USGS,8066500,12/30/2015,50600
USGS,8066500,12/31/2015,50500
USGS,8066500,1/1/2016,50000
USGS,8066500,1/2/2016,49500
USGS,8066500,1/3/2016,49200
USGS,8066500,1/4/2016,48900
USGS,8066500,1/5/2016,48900
USGS,8066500,1/6/2016,48900
USGS,8066500,1/7/2016,53100
USGS,8066500,1/8/2016,58000
USGS,8066500,1/9/2016,62400
USGS,8066500,1/10/2016,69800
USGS,8066500,1/11/2016,71700
USGS,8066500,1/12/2016,70100
USGS,8066500,1/13/2016,67300
USGS,8066500,1/14/2016,63100
USGS,8066500,1/15/2016,57400
USGS,8066500,1/16/2016,48900
USGS,8066500,1/17/2016,39700
USGS,8066500,1/18/2016,34900
USGS,8066500,1/19/2016,30500
USGS,8066500,1/20/2016,29300
USGS,8066500,1/21/2016,29100
USGS,8066500,1/22/2016,29000
USGS,8066500,1/23/2016,26400
USGS,8066500,1/24/2016,22800
USGS,8066500,1/25/2016,22200
USGS,8066500,1/26/2016,22200
USGS,8066500,1/27/2016,22200
USGS,8066500,1/28/2016,22100
USGS,8066500,1/29/2016,22300
USGS,8066500,1/30/2016,22300
USGS,8066500,1/31/2016,22300
USGS,8066500,2/1/2016,21600
